raw_s,wall_s,offset_ms,delay_ms,err
35512.480,1781218236.010,43.049,0.305,
35513.481,1781218237.011,43.406,0.200,
35514.481,1781218238.010,43.748,0.355,
35515.482,1781218239.010,44.087,0.362,
35516.482,1781218240.010,44.432,0.359,
35517.483,1781218241.011,44.763,0.334,
35518.483,1781218242.010,45.124,0.300,
35519.483,1781218243.010,45.474,0.365,
35520.484,1781218244.010,45.812,0.355,
35521.484,1781218245.010,46.183,0.330,
35522.484,1781218246.010,46.532,0.357,
35523.485,1781218247.010,46.898,0.299,
35524.485,1781218248.010,47.281,0.319,
35525.486,1781218249.010,47.635,0.375,
35526.486,1781218250.010,48.019,0.346,
35527.487,1781218251.011,48.390,0.331,
35528.487,1781218252.011,48.764,0.322,
35529.488,1781218253.010,49.141,0.320,
35530.488,1781218254.010,49.547,0.267,
35531.489,1781218255.011,49.921,0.354,
35532.489,1781218256.010,50.304,0.291,
